,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0
1,2.41971110004,0.0162878167336,2.924057817,2.36168205906,3.93841848745,2.35840076856,3.15981924268,0.824980529911,1.38165172789,1.20644948049,2.75788792332,0.829081311875,0.662038389949,1.7238597498,2.50657515579,0.28779813591,1.15992058476,0.241710421276,1.33742958213,2.21297459501,1.0
2,-1.20472472119,-2.15520602267,-2.65138714385,-0.249509944657,-1.64023189347,-2.45164125353,-1.21157759136,-2.37171556882,-2.0238259404,-4.34721317243,-1.40091505515,-1.90815621171,-1.98791967585,-4.11123161562,-1.92950503125,-1.41762389522,-2.96746112014,-2.54361544496,-2.70887937607,-0.0993464900827,0.0
3,4.04736651333,3.74731790278,6.40702443892,4.73206775932,4.81161999032,6.14860705954,2.92032455166,3.94516494147,2.98894560835,2.3018392136,2.26572518131,3.17713139712,3.54881872058,1.37664326092,2.432433785,4.19371954101,5.92245150002,2.71716417008,1.71171838439,3.16751257695,0.0
4,0.513333072476,0.0737690863577,0.874002078848,-0.446103517182,0.138866622855,0.392243281474,0.47950003695,-1.2139718848,2.26770220522,1.49319722978,1.14159659477,-1.25577023643,-0.633576051395,-0.613080754944,1.56075774963,0.980096511657,-0.1003898519,0.0216917853185,-1.19145142503,0.829712919361,1.0
5,0.740043432064,2.47796805549,0.218666548176,-0.221180448699,0.157333079614,0.251316663148,0.0623905454075,-1.8872380585,-0.298647332892,-0.27468920456,1.93625821025,-1.98340055984,-2.38998813062,1.29629284096,0.0526670695917,-1.74540492604,-0.500809729308,0.483552644879,0.248954236131,0.290033484613,0.0
6,1.5612660799,1.61222624674,2.95216873843,1.4391565519,0.88667085223,2.93698774601,2.24705073775,3.69086429427,1.76707219957,1.95253720337,0.769384818744,2.70816233008,1.37730887474,2.04969629494,2.24126572384,5.12343956523,2.25048599053,3.71199205393,1.89396801297,0.176142523972,0.0
7,-0.0005909728138,0.636785991952,0.869212612518,-1.53044378217,0.550356048225,1.05363816873,2.17565932648,-0.0590838623385,2.53976764112,1.64173148351,1.15084647546,0.722613548932,-1.89302043154,0.0999350229762,0.119780289792,-0.254971972754,1.35060417928,-0.0575178469683,0.436029913274,-3.01864581471,1.0
8,2.70678028075,4.91551715074,3.81012674855,3.86457521464,3.88092578832,3.12187872513,2.25879642596,3.87689209447,1.47457375314,5.41788593654,3.23186186408,2.79689170082,4.90043726666,4.68493268029,3.1667504672,1.95958661584,3.40092043368,4.40192082981,4.56689058399,4.09292854385,0.0
9,3.74087898453,4.79809642228,1.7172955526,2.5174160809,3.35252963,2.24158178564,3.93566882219,3.01523337424,1.47456918565,1.6570679458,3.56166586801,4.48294587012,2.46278068708,2.42713224728,3.03403242046,3.39049963471,2.87349293574,3.45426758311,4.20655733534,1.80861158728,1.0
10,-4.58744650752,-2.75428916174,-4.17102457305,-1.59477107851,-2.3718455962,-2.69243850239,-1.61405475431,-2.26159216248,-1.29966220756,0.441203248909,-1.59170870811,-0.911997297276,-1.91867520896,-1.97034842105,-2.72266586431,-2.50223188035,-3.09065118763,-1.02994964535,-2.42881341602,-1.0455448893,0.0
11,1.56429657573,0.925982459034,1.73235721197,0.997284282561,0.711655398384,1.71583501531,2.28003018775,1.69016051182,1.65590264639,2.48200917244,0.570938179799,1.60095081585,2.5305820836,-1.16022737321,-0.200882710025,-0.144248374894,0.694147017994,0.726814491602,0.173988567888,-0.52508064385,1.0
12,5.59011012642,1.64390505443,4.59163063105,1.29983405773,3.81248619713,5.40142504491,2.73618759657,1.89017615967,4.94519543476,1.5789524445,4.26443702401,2.95023204893,2.17000527718,4.73375046376,4.00909881958,2.55667714221,4.68296142804,1.91167819541,3.90864267846,3.22532968798,1.0
13,2.82296004894,0.678187420559,3.14760686668,0.813250426865,0.204450529776,3.02470948697,2.35878412677,1.00793076949,3.1513703449,1.1806459998,1.48256716492,1.18858490193,1.56994179231,-0.701727543481,2.11404420645,2.28060275793,2.12490402598,0.258691288084,0.856812153363,2.23776822763,0.0
14,0.434561685729,-1.25963973651,-0.381222613831,-0.179581206353,0.520044262089,-0.152068499724,2.57543324462,1.79802233932,0.0428187215602,1.49363826017,1.11457133565,2.10120630453,-0.347026115246,-0.0356317283572,-1.6293281045,1.57143207735,-1.0098444117,2.00673183359,0.0258090889142,-1.0734151234,0.0
15,-0.989097843348,0.636829086271,3.44000265113,1.03497209985,0.631561620588,2.28051330616,-0.168205358941,2.33001452778,1.23565806167,2.27581917446,0.553954789862,-0.878816889929,-0.186109375606,1.59316256741,3.34725625871,5.59718610836,1.56831498522,1.25523157842,-0.631320381664,0.17423387577,0.0
16,1.38562341937,0.617966588969,0.482918191603,0.285694896986,0.121462039834,0.464586042468,-1.60001201725,0.234275088936,0.719311044813,2.06806778778,0.666158645977,0.279443449942,0.342171747622,0.648705124525,-1.05674599438,-1.05177179427,0.765428603107,2.37447930887,-2.01765200269,-0.574334660285,0.0
17,1.66364636914,0.289642925826,0.00706476635622,1.65796007062,0.0560203938364,0.424450062768,1.54654630473,2.89848204951,0.0300156719635,1.76417149427,0.144654326826,2.08057915211,2.00264456457,0.844600767393,0.408668703857,0.637683873331,-0.515837508401,1.31219754184,1.21232332041,0.947347669073,0.0
18,-3.79979384451,0.207273030877,-2.27998601911,-2.56447256944,-1.19881567292,-0.528446776233,-2.05331701884,-1.25551602775,0.647797873782,0.79888483181,-1.70373894577,0.171204880378,-0.891358378583,-0.283965702509,-0.811619828104,-0.655289685811,0.244321990446,-0.4679096172,-0.54394940221,-1.57536243114,0.0
19,0.362851354281,0.0863296402298,-3.09174407592,1.00910148997,-0.705918165673,-2.08205529153,0.00223306179681,-0.246365572342,-0.841231038168,-2.19659753058,1.03723932037,0.405511570696,-1.02844441175,-0.792800848729,-0.961050783428,-1.49641410646,-0.357512835087,-1.33457388764,0.7945622322,1.15312029707,0.0
20,3.54280441201,1.03127494009,2.31107847969,5.86083785841,2.47233766969,0.417000947812,1.34117977042,2.84101430647,1.76268100708,0.166739069899,3.31897806047,1.77010972005,2.61549006496,3.91606335908,0.848959059719,0.838329582954,2.91221420971,2.47211947159,2.25393331893,4.67316111442,1.0
21,0.528247734964,-0.242096925956,-2.05449165207,-1.73459124334,-0.209875822446,-0.284455315358,2.0517195286,1.63599236604,1.83207578853,2.15954196166,0.816531616596,2.64934112001,-0.598026730093,1.26951296162,-1.48242951223,-0.401305096604,-0.443524175552,0.190266230003,1.35495997977,-3.40329674632,1.0
22,0.570502739104,1.0166159465,-0.595438700544,-0.58327188734,-0.905075694299,1.14676528447,-0.901703231235,-0.249856876858,-0.196228543494,2.09855596154,0.532878735971,0.620121223209,0.665338808371,-0.492868634365,-2.65694105359,-3.57733849719,0.131558279529,1.37966249865,-0.241166604218,-0.442632492171,0.0
