1.35146139517,-0.830468128257,2.0961838122,0.695283018575,-0.0338803447698,0.234561255791,-1.42766069344,-0.474734515787,2.97598288464,1.86406796429,2.2774880309,-1.69721671844,1.24943306589,-0.124542902141,-0.0457790732616,-1.06519812584,1.55439530498,0.298258817691,-1.69115294771,0.674586349822,1.0
5.75160204306,4.29898490221,5.40041661193,6.67195302538,5.17930364404,5.99757983266,5.88933819423,8.29985572782,5.39908286255,6.70095372868,2.93234028361,7.1499872485,8.02803779271,5.98896620666,5.85330204319,10.1494260239,4.96880141425,6.02117193238,4.90291866805,6.42677339998,1.0
1.45607333797,0.759729155946,-0.141073257681,-1.49986805731,0.103514764069,-0.484236584782,3.3571991088,0.140606284642,-0.270947110568,-0.488383686206,0.863145324674,1.53277134325,-1.90327987654,0.0662775605729,-1.01026704517,-2.30781915652,-0.983726227838,0.0811154905755,1.41558789751,-3.71405534487,0.0
3.91059829216,7.91933721547,6.56342876354,1.92337612697,6.60319191539,5.97086621239,6.19663075632,2.85513166293,6.81538136697,6.25685521189,6.70111065169,4.02840755598,4.29286670002,5.96828461933,6.60973742416,6.87169651507,7.03245871078,3.9329097109,7.05312165199,3.85543678747,1.0
2.12841260515,2.74676484999,3.23103616577,2.54083449971,3.9569850266,3.46587002362,3.60255402784,0.858806969672,4.14261707354,6.8890008807,4.38549293893,0.994142844728,3.47249149412,2.42927622035,3.2857725299,2.36714037919,2.3894320362,1.67932089663,1.98391740644,5.32853973886,1.0
3.80280792293,3.7679839635,4.27800901406,5.06491453723,3.46929757577,4.89057714715,3.32975482689,5.13620873788,1.84579093543,3.66966570747,0.828214141988,3.53508177446,3.62623687246,3.92259490851,4.44898660081,3.95598368939,3.19250314872,2.78040419558,2.70676847024,2.7932146642,0.0
1.17004112799,5.01197660109,3.12255315559,2.01952670061,1.96961409696,4.26018432061,1.80995478764,2.19400960267,1.05723187731,1.16724610816,2.66366372223,1.02352767983,1.66412798436,3.93541782264,3.43765993881,3.81860153521,2.79567426847,1.79016130282,4.85358526514,6.45266009226,1.0
3.58835715955,1.88375250821,2.67667749717,-0.0497609702919,3.31470731779,2.9783268389,1.81561987955,2.27477230018,2.88887829979,0.53248944274,2.22736843079,2.43733788414,-0.600114708222,3.46718005539,3.3938029555,3.58445955133,3.79634097146,3.18134915087,2.95301509097,-1.95327771238,0.0
3.38758525175,2.13142910868,1.02297871439,0.761646638638,0.00804922174277,2.34477370886,1.57707654631,2.7799263882,0.990654832583,1.2505554654,-2.00365168073,3.22799618259,1.26293625051,-0.0764623287162,0.055061690197,-0.898325108751,1.18599669285,1.93924384229,0.401391693507,-1.4369731805,0.0
-4.30910911544,-1.35060352639,-2.2718045438,-2.85533754369,-1.40412615698,-3.37450242798,-1.1501318768,-5.03762350748,-2.11608039831,-1.60815930663,-0.647130158235,-2.23393887159,-3.62642312381,-3.35020867678,-3.36271109311,-5.55375517972,-2.87310431587,-1.84593072216,-2.95691422658,-2.94837304285,0.0
